4536,0,9
-5892,2,7
-5065,-1,13
2855,1,6
-8531,2,9
-4855,0,11
5080,0,6
-12159,4,11
-1959,5,5
-9342,0,12
2480,2,8
-8455,3,9
-6713,2,11
-7355,3,8
537,0,8
-10190,2,11
6115,0,8
-12500,4,9
-278,0,12
-4508,4,6
465,0,11
-6973,0,9
39,3,9
-9500,0,9
4537,1,9
-8997,2,7
-1283,0,12
-2012,4,6
-6323,0,10
-2420,4,9
-2802,2,9
-5867,1,10
-1188,1,8
-6808,0,9
-640,1,9
-8755,2,10
-969,0,9
-8142,3,9
2293,0,9
-7382,2,8
-5605,1,11
-1400,2,7
-4628,2,9
-4747,2,10
-1642,1,8
-4978,2,9
-6967,0,11
3912,2,8
-12212,1,9
3657,1,9
-8276,3,7
6,0,10
-2437,2,7
387,0,9
-5983,0,9
-2813,1,9
-705,0,7
-2925,0,10
-130,0,9
-6682,4,9
-8739,0,9
-6207,2,8
-1486,1,11
-5151,3,7
-8259,1,10
2700,1,8
-7893,1,9
3048,0,10
-15032,4,9
-444,0,11
1809,3,6
-10910,0,12
4644,1,8
-7973,3,8
-4706,0,12
2706,0,7
-8460,4,9
-5793,0,12
1121,3,10
-11044,0,11
-3274,2,6
-9896,1,12
-3460,3,10
2016,0,7
-10432,2,10
3216,0,9
-5172,5,7
-8102,-1,12
4798,2,7
-6539,1,9
-421,0,10
-5481,3,9
-2270,0,10
-2815,1,10
74,1,8
-8346,1,10
887,1,8
-8415,2,11
633,2,8
-6477,1,9
-10976,2,8
2442,1,10
-9196,1,8
1840,0,11
-7507,2,7
-6475,1,11
-1361,2,7
-5731,1,10
2788,-1,9
-11620,3,8
877,0,10
-7694,2,8
-3321,0,11
-867,1,8
-5541,1,10
-5284,0,9
827,2,8
-6816,0,10
-434,0,9
-7333,4,9
-6535,0,7
-694,0,9
-6280,2,10
-9457,2,9
5417,1,8
-11335,3,9
1023,2,11
-9295,1,8
-861,1,10
-3805,1,8
-3170,1,9
-4292,1,9
1329,0,8
-12227,3,9
3994,0,10
-6206,3,7
544,-1,11
-10543,4,8
-733,1,10
-1653,1,7
-4947,0,11
-91,1,11
-7858,1,9
89,2,8
-4032,2,10
-2343,2,9
2118,1,8
-8830,2,9
-74,0,11
-15,2,7
-15484,2,12
680,2,10
-555,1,6
-5734,1,11
-3141,1,9
572,3,7
-17396,2,11
9677,0,9
-6671,3,6
-3285,0,13
-2594,4,6
-6176,0,10
-1551,1,9
3254,0,8
-11555,1,11
251,-1,10
-5234,4,12
-5256,1,7
-3762,2,8
-9865,2,10
2821,2,8
-8469,2,7
-2881,0,12
1791,2,5
-13719,2,11
5068,0,9
-9079,3,7
-1223,0,11
-6131,3,8
-5140,2,10
-3658,0,9
-2429,2,8
-3358,0,9
-2121,1,8
-9284,1,10
2270,0,10
-7910,1,11
1435,1,7
-11212,2,9
787,0,10
-5574,4,7
-1174,-1,11
-9146,3,8
2469,0,9
-7258,1,8
-1908,0,11
-2228,3,6
-9183,2,11
2554,0,8
-7579,3,9
227,0,11
-7181,2,8
-2132,2,9
-7568,0,10
5909,1,7
-9534,1,8
815,2,11
-10647,1,8
7910,2,8
-12831,0,11
-7149,1,7
-6927,1,10
1975,3,8
-3828,0,9
-3798,4,10
-5252,1,9
-3530,3,8
-7580,3,10
7680,0,8
-9289,2,9
-7158,0,12
2196,2,6
-9860,3,9
-3235,1,12
4597,2,6
-16292,4,10
271,0,4
4980,4,12
-14920,1,9
-10360,4,7
1796,0,11
-5542,2,8
3482,1,8
-15013,3,10
4391,2,9
-9855,2,8
574,1,12
-2319,3,7
