
-13760,2,9
9806,-2,6
-5152,-1,11
-5860,3,11
2448,0,10
-2120,-1,11
5598,-3,7
-5576,2,8
4544,-4,14
-6422,0,9
2672,0,7
1609,-3,10
-8804,0,10
4060,-1,13
719,2,7
-2264,-1,13
5453,0,8
4323,-1,8
-3355,0,11
-5256,-1,12
-2286,0,8
-1667,-3,9
-7225,1,9
-3394,-2,9
-10074,0,12
1721,0,7
6456,-5,9
-9763,4,8
-67,-3,14
-6250,1,11
-2985,1,8
4005,-4,9
-8367,0,8
-1240,0,11
-337,-1,11
-3469,0,12
1921,-1,5
-1163,-2,11
-7607,2,10
2669,2,10
-1605,-2,6
-2819,-2,12
-9410,2,8
-1525,-4,11
-5366,1,9
5560,0,6
2857,-4,11
-8395,0,9
2817,-1,9
-6844,-2,9
-8398,1,8
2779,-4,11
-1683,2,2
-106,-1,13
-2451,0,9
5538,1,7
2374,-1,8
-4943,-2,11
1864,3,5
-957,-3,15
-5013,2,7
-3415,-4,11
-8265,3,10
1419,-3,13
-3778,0,9
-1828,-1,10
1125,-2,11
-5174,0,8
1869,-4,11
-8547,1,10
3013,-2,9
-150,0,7
1376,0,13
1321,-1,8
1936,0,10
4426,-4,8
-3637,0,10
-3412,0,8
27,-3,10
-2227,3,7
8418,-2,7
-881,0,11
-2606,0,8
3276,-1,9
-4699,0,11
-3201,0,3
-4647,-6,16
-3208,4,4
4026,-2,14
-4616,0,11
2355,2,6
2527,-5,10
-4171,2,13
2210,1,6
-510,-2,12
-410,0,4
-1588,-3,10
-5180,0,11
-5447,-1,10
-9916,0,12
-3166,-3,7
-2235,-3,10
-3036,2,9
3674,-3,12
-9889,2,11
1779,-1,8
485,-2,10
-6587,2,9
8193,-4,12
-4988,-1,11
3823,-2,8
-2957,0,9
-2087,0,10
-9488,-2,12
-5350,1,7
3881,-4,7
-5466,0,9
-7703,2,9
-2901,-4,12
-5921,3,5
2338,-5,11
-7451,-1,8
-6075,1,10
907,-2,11
-4542,0,7
759,0,9
4078,-2,10
3883,-1,10
-6245,-1,10
-767,0,6
-5863,-2,12
-3424,1,7
1037,0,13
-3362,2,8
402,-3,9
-8742,0,7
-4339,-2,10
-3525,0,11
-4494,0,8
-84,0,9
3383,0,7
276,0,10
-1982,0,10
-866,-2,10
-6831,2,10
-95,-6,8
-11381,0,9
-12,0,10
-2019,1,12
3969,-1,7
-1693,0,9
-841,-1,10
-1565,1,9
-762,-1,13
-5059,1,7
-555,-3,9
-5601,0,10
1029,-2,10
-913,-2,11
-4001,2,9
3400,-6,11
-1579,1,7
-139,-1,13
-5283,0,8
-10569,0,12
250,-1,11
-7598,1,7
2087,-1,10
-5151,0,10
1107,0,9
939,-1,8
3152,1,6
-1261,0,13
-4909,-2,9
4807,1,7
1021,-2,9
-1245,0,10
-3821,0,12
1729,-2,8
-6322,2,12
3467,-3,8
-390,0,10
-2671,0,9
2045,-3,12
-5955,1,10
1588,-3,11
-6172,0,9
-700,-3,11
-6412,0,10
5398,-2,9
-4771,-2,9
-3279,0,9
-9843,0,10
-5796,-2,11
-247,3,8
7376,-6,9
-7264,3,10
2594,-1,10
494,-1,13
-3465,1,7
6690,-3,11
-5644,0,11
-905,-3,12
-5677,1,8
3257,-3,10
-5962,-2,10
-2153,2,10
4445,-3,13
-6126,1,12
4773,-3,7
-3269,-2,9
-7480,-1,12
-2451,-2,11
-2224,0,9
-2831,-1,8
-1179,-1,9
-581,-1,10
-1841,-2,13
-1581,1,7
5265,-2,7
-6542,-1,9
-2924,0,10
1413,-1,8
-4703,2,11
2500,-2,8
851,0,6
-1092,0,10
-438,0,8
-5101,0,12
-4182,0,7
-1557,-1,11
-101,0,9
-656,0,8
-3217,-3,13
-9766,4,10
1576,-4,9
-8070,-1,10
1719,-2,9
-7116,1,8
5462,-3,9
-4764,-1,10
-7346,1,7
1990,-2,9
-6216,0,11
-1670,0,7
1482,-1,10
-6885,2,9
5960,0,11
1687,0,10
-128,2,9
6972,-3,10
-3531,0,7
-144,0,13
-3649,-1,9
-1850,0,6
948,-4,11
-9427,0,10
-2700,-1,9
-6961,0,12
-3195,-1,7
1648,-1,8
-1643,1,9
2643,0,12
-9436,1,10
-1063,0,7
3025,-2,9
-5174,1,9
7,1,10
-420,0,10
-4891,0,10
1169,-1,6
1923,-1,7
-5156,2,10
571,-2,10
-5377,1,3
87,-2,11
1458,2,8
-6342,-1,11
-7022,1,10
-5683,0,8
-2306,-5,10
-7900,1,6
1113,0,12
-4598,-1,12
-8478,2,8
7000,-3,10
-70,1,6
2169,0,12
1050,0,8
-5148,1,11
-1456,-2,9
-3696,-1,9
-2994,-1,8
1768,1,14
-3514,1,7
-879,-1,9
-3257,-1,7
-5543,-1,11
-474,-2,10
-190,1,8
-7498,-1,11
-5539,0,8
-3711,0,9
-1316,-1,8
-4380,0,11
893,-1,7
-2686,1,10
-1247,0,10
233,0,8
-1943,0,10
-786,-1,9
-4142,-1,12
-1781,-1,9
-8478,0,12
-974,-1,8
-1477,-1,11
-2896,1,8
3401,-2,11
-4594,1,10
2682,-2,9
3317,0,6
-7919,0,12
-3089,-1,11
-4866,-3,7
-9010,2,10
436,-5,9
-3294,1,10
2749,2,8
1149,-3,10
-12558,-3,6
-2341,0,8
-2582,0,9
-2117,0,12
-5979,-1,8
-6641,0,8
-1480,-4,8
-1539,1,7
-2354,0,13
-6179,0,11
60,3,7
9640,-5,6
-7215,3,6
-1279,-1,13
-3478,0,8
-4417,1,10
9197,-2,6
-1346,0,9
3777,1,8
608,0,13
-1221,0,5
-2165,-5,10
-8807,2,6
-2509,-5,13
-9808,1,13
-1055,0,7
-2423,-3,11
