-3575,-1,9
-1415,0,8
-189,0,10
-2526,-2,9
4365,0,8
-6996,-1,14
5446,0,8
-7941,-1,11
2629,0,8
-8001,-1,14
-125,1,7
-6997,0,12
-866,0,5
-10532,0,11
-5068,2,10
-5411,0,8
-7277,0,9
-4296,0,8
-2156,0,8
-8379,0,11
6949,2,9
-8144,-1,9
148,0,10
-100,0,10
-2637,0,12
1726,1,7
-368,0,9
-8539,-2,10
5482,3,8
-5899,1,13
-8144,-2,8
1534,3,6
-11269,-1,10
-2995,0,8
-8307,1,10
-1143,0,5
-8130,0,11
2484,1,8
-8794,-1,12
777,0,8
-916,0,8
-7934,-3,11
7312,2,9
-6491,-2,13
217,-1,7
1547,1,9
-6573,-1,12
165,1,9
-7183,0,11
-1564,0,8
-4749,1,8
-10291,0,11
681,1,7
-7428,0,9
-9785,0,10
2286,3,3
-16257,0,13
1024,0,12
-1675,-1,7
-919,0,10
34,0,9
-712,-1,10
-336,0,10
-723,0,11
-2136,0,10
-2454,0,8
-2430,1,10
-6366,-1,9
-962,1,9
-6511,0,7
-7235,0,10
-3283,0,7
-6991,1,11
-6108,0,7
-4047,1,7
-6467,0,10
-998,0,6
-2948,0,11
-4187,0,10
-9248,-2,11
5725,1,11
-4125,0,10
-898,0,11
-774,1,9
-5292,0,10
-3772,0,7
-2225,0,9
-6162,0,10
-5508,0,8
-3309,2,7
-10709,-1,10
-23,1,6
-10140,0,11
-3011,2,9
-7365,0,7
-8675,0,10
6160,0,17
-9854,0,5
-311,0,9
-5647,-3,9
7459,2,8
-2774,-1,14
-2656,-1,9
-325,1,7
-5149,-1,9
-3538,0,10
-4333,0,9
-5258,1,10
-4087,0,7
-12115,0,8
1082,2,6
-9808,-1,13
-7078,0,7
-4039,1,9
-7840,-1,8
-1949,0,7
-1072,1,11
3371,0,5
-4873,0,12
697,0,9
-1151,0,12
-1431,1,11
-3771,-1,10
-3896,0,7
-2754,0,11
-5147,0,10
-7104,0,7
-6024,1,8
-8173,0,8
-8420,1,9
-4729,0,8
-6724,0,7
-6916,0,8
-4908,-1,8
1419,0,8
-7723,-2,11
3246,0,9
-1895,-2,11
2780,0,8
-2207,0,12
-1298,-1,9
-586,0,9
-4815,0,10
-2690,-1,8
-5840,1,10
-6094,0,9
-8050,0,8
-6277,0,8
-7104,0,9
-5677,0,8
-7303,0,10
-4815,0,8
-7159,-3,8
1968,1,7
-10476,-3,14
3532,0,11
-2842,-2,9
2354,0,10
-3112,0,11
-739,0,11
-2141,0,9
-4616,0,11
-3085,0,9
56,0,9
-13155,0,12
5236,1,8
-12072,0,8
-8791,0,10
2204,1,5
-11397,0,13
-4891,1,7
-928,1,6
-10759,-2,9
169,0,9
1329,0,11
-6796,-1,10
3425,0,10
-932,0,10
-2440,0,10
1878,2,11
-6815,0,8
-5762,0,10
2701,1,6
-10531,0,14
-3665,1,6
-4437,2,8
-16146,-2,10
2869,4,4
-10334,1,13
-8448,-2,7
-1893,1,6
-7972,0,10
-1509,-1,10
1720,0,11
-3343,-2,9
-3000,-1,10
4440,0,9
-3388,-1,14
-236,0,8
-1758,0,10
-7208,-1,9
-1601,1,9
-4605,1,11
-8241,0,9
-4293,1,6
-8802,0,9
-5180,0,8
-7117,1,9
-6831,1,9
-4605,0,6
-7978,-2,8
-838,0,11
-1455,0,9
1443,0,8
-2532,0,11
3279,0,8
-3598,0,13
472,0,8
-6693,0,11
1409,0,6
-8451,0,12
-3361,0,7
-6407,1,10
-5300,0,9
-9321,-1,9
-2222,1,8
-6942,0,9
-5105,0,11
-3150,1,7
-4704,0,10
-624,0,7
-5473,0,12
1496,1,10
3820,0,8
-2356,-2,12
640,0,9
-3688,0,11
275,1,10
-5133,0,9
-2448,1,8
-1676,1,8
-7355,0,12
-3637,1,7
-4250,0,8
-11173,-1,8
-37,2,7
-10983,0,12
-2898,0,6
-5040,0,9
-2708,0,8
-4792,0,11
54,0,8
-6175,0,12
4109,0,10
-3639,-2,10
-4547,-1,13
2615,0,8
-3963,1,10
-2169,-1,7
-8412,0,10
-1325,2,9
-7203,0,11
-7194,0,6
-2429,2,8
-11087,0,10
-2519,1,7
-9300,0,11
-2933,0,8
-4951,-1,8
-4500,0,10
600,0,11
-2748,0,9
-1645,0,7
-5332,-2,12
4562,1,10
-3936,-1,13
-4897,-1,9
1072,1,8
-6635,0,10
-5138,1,11
-4699,1,8
-5623,0,9
-4252,1,7
-11435,0,9
282,1,5
-11578,0,12
-6507,0,8
-1106,1,6
-4514,-1,10
-3355,0,12
248,-1,7
-2484,0,11
858,0,10
-4673,0,11
3850,0,8
-9875,0,13
1466,0,7
-6110,-1,7
-2437,0,9
-10358,0,11
-2607,1,9
-7654,0,7
-8817,0,10
-3779,0,6
-8537,0,11
-3241,0,7
-4265,0,9
-3459,0,9
13,0,11
-2619,0,10
-5040,1,10
-4940,-1,9
-1695,0,12
2447,1,6
-6293,0,13
1429,0,6
-4161,1,11
-6939,-1,8
-453,1,8
-9208,0,11
-7054,0,9
-910,2,5
-12781,-2,11
-875,0,5
-6810,0,12
-7988,0,8
2456,0,10
-7435,-2,8
1575,0,15
-3060,1,8
3592,-1,13
2697,-1,6
-3507,0,12
-417,0,11
-3562,1,12
-4443,0,6
-3469,0,8
-6696,1,9
-5623,1,9
-6221,0,8
-1185,2,7
-11893,-1,10
-6229,1,5
-5188,2,8
-5915,0,11
-7161,0,9
3827,1,5
-8181,-2,11
-708,0,11
-6196,-2,10
2442,0,9
-1883,0,11
-3044,-1,9
-2064,0,11
-2487,0,9
-4568,-1,9
-4935,0,7
-5691,1,10
-2677,0,8
-8664,1,10
-3722,1,6
-8990,0,9
-5536,1,7
-5250,0,10
-3125,-1,10
-2545,-1,10
223,0,10
-2997,-1,12
3123,1,9
-2880,0,11
310,-1,8
-173,1,11
-2475,0,10
-6200,0,9
-2717,1,7
-7042,0,11
-7065,-1,8
-5111,1,10
-5900,0,8
-8234,0,8
-5092,1,8
-5101,0,7
-9481,-1,11
-317,0,10
-2416,-1,8
755,0,11
-5881,-1,12
5331,0,9
-4931,0,11
2212,0,9
-1409,0,9
-3497,0,11
182,0,10
-7032,0,10
-2638,1,8
-6751,0,10
-4442,1,9
-8683,0,10
-2083,1,9
-7628,0,8
-9793,0,8
-547,1,5
-11769,0,15
-3771,0,10
-6706,-3,9
