953,-1,10
-3518,1,8
-6578,1,10
4273,0,9
-6075,3,10
9781,-3,8
-14675,2,9
1686,0,10
1504,-1,8
-9672,2,11
4029,0,10
-1527,0,8
-8357,2,9
-563,0,8
-3823,0,9
-4242,0,11
2098,-1,9
-6352,1,10
-4689,1,10
-1804,0,9
-2682,0,10
-5765,0,9
1104,1,9
-7036,0,10
-1411,0,9
-3599,0,9
-1372,0,10
-4248,0,9
-1232,0,10
-4132,0,9
-2174,0,10
-3325,0,10
-1509,0,9
-4299,0,10
670,0,9
-5275,1,9
-1041,0,11
-1823,0,9
-4460,0,10
1326,-1,9
-3551,0,9
-6332,2,10
4062,-2,10
-615,1,10
29,0,8
-9443,2,11
1783,0,11
-5122,0,9
-3938,1,11
-1013,0,8
-7012,1,10
52,0,11
2468,-1,9
-6792,1,10
460,0,9
-4968,1,8
-2440,0,11
3360,-1,9
-5936,0,10
-6165,1,11
4052,-1,8
-9925,0,11
5252,0,9
-3586,0,8
-8977,2,8
6753,0,9
-5596,0,11
-2544,0,8
-2125,0,10
-1853,0,9
158,0,10
-576,0,9
-2586,0,10
-3280,0,9
-283,0,9
-1891,0,10
-1201,0,9
-9134,2,9
7215,-2,8
-7595,0,10
537,0,9
-846,0,9
-9972,2,10
1566,0,10
2515,-3,8
-7583,2,10
1448,0,9
-6480,1,9
-1323,0,11
3883,1,9
-5235,0,9
-4180,1,7
-1706,0,10
2699,-2,9
-6339,2,9
-1403,0,9
5857,-2,8
-13982,2,10
8510,-2,10
-5161,0,9
-8045,3,10
6353,-2,9
-5670,0,9
-2302,1,11
1843,-2,9
-8390,1,9
244,0,10
977,0,8
-5957,2,10
-97,0,9
-4874,0,9
1247,0,9
-4989,1,10
-1688,1,8
-188,0,10
-4076,0,9
-2584,0,9
-3045,0,10
-356,0,8
-5309,0,9
-1387,0,9
-3137,0,8
-6355,0,10
738,0,9
-3469,0,10
-1470,0,10
-6423,1,9
-1290,0,10
-3332,0,10
-641,0,10
-1541,0,10
-3553,0,9
-1814,0,8
-13,-1,10
-5365,2,8
1636,0,9
-4618,1,10
5619,-2,9
-8556,2,9
-19,0,10
-2069,0,8
-4529,1,11
2547,-1,8
-3123,0,10
-4763,0,10
1337,0,8
-7047,1,9
2715,0,10
-2251,0,9
-11363,3,11
6426,0,9
-5337,-1,8
-4233,2,10
5248,-2,8
-13231,3,11
6224,-3,8
-13108,4,10
4619,0,9
-6758,1,8
-5160,1,12
5708,-3,9
-5104,0,10
-4475,1,10
7,0,9
-4027,0,10
1035,0,10
184,0,9
-11700,4,10
7465,0,8
-2543,0,9
-4853,3,10
3618,-1,8
-6935,1,9
-1863,0,10
2785,-1,9
-4325,0,10
-834,1,8
-4290,0,10
2020,0,9
-3342,1,9
-4369,0,10
-1486,0,8
-3206,0,9
2270,-1,10
-5610,1,9
-4815,1,9
6114,-2,8
-8476,0,9
-2404,1,10
2017,-1,9
-13139,2,11
5481,-1,10
-2317,0,10
-8966,-1,9
-8395,0,9
-116,1,10
2270,-1,8
-9133,2,10
3633,0,9
-5859,0,9
-1276,0,11
2018,-1,9
-9951,1,10
3524,0,9
-6271,0,9
-2470,0,11
1670,0,8
-4871,0,9
-1664,0,10
-779,1,8
-6140,0,10
2912,-1,8
-5299,1,10
-1207,0,8
-3110,0,10
1287,0,9
-4188,0,9
-3814,0,10
1075,0,8
-2238,0,10
-4790,1,9
1710,0,8
-3472,0,10
-2833,1,9
-2388,0,9
-2387,0,10
-7266,1,11
4092,-1,8
-7146,1,10
-2711,0,10
-1223,0,9
-4500,0,10
-1082,0,8
132,1,10
-5671,0,9
-3878,1,9
-549,0,10
2978,0,9
-7166,1,9
-1029,1,10
2301,-1,9
-5844,1,10
2901,-1,9
-4157,1,8
-8938,3,10
8955,-3,10
-9264,1,9
2782,0,10
-3946,0,8
-7673,3,10
3743,-1,9
-1978,0,9
-4800,0,10
-151,0,9
-2655,1,10
3946,-2,9
-7353,1,10
-4970,2,10
7265,-4,9
-7460,1,10
1900,0,9
-1409,0,8
-12495,3,10
8133,-1,10
-932,-1,9
-7044,2,10
-173,0,9
-5075,1,8
-3534,0,12
5802,-2,9
-6985,1,9
-3207,0,8
454,0,10
-2391,0,10
-6115,2,9
348,1,9
2549,-1,9
-9323,3,9
4932,-1,9
-5390,0,10
-8827,2,11
11073,-3,10
-10296,1,9
391,1,10
600,0,8
-11229,3,11
5556,-1,10
-2105,0,8
-8928,2,11
5660,-1,8
-10651,2,11
-3880,0,9
-8682,2,10
5353,-2,8
-4998,0,9
-4759,2,10
